customer_id,persona,channel,acq_date,acquisition_month,adstocked_spend,expected_customers_channel_month,acv,monthly_retention,expansion_rate,sales_cycle_days
1455,Self_Serve_Growth,Paid_Search,2024-05-31,5,302880.0,351.73890906633693,500,0.925,0.01,3
1456,Self_Serve_Growth,Paid_Search,2024-05-16,5,302880.0,351.73890906633693,500,0.925,0.01,3
1457,Self_Serve_Growth,Paid_Search,2024-05-03,5,302880.0,351.73890906633693,500,0.925,0.01,3
1458,Self_Serve_Growth,Paid_Search,2024-05-21,5,302880.0,351.73890906633693,500,0.925,0.01,3
1459,Mid_Market_Pragmatist,Paid_Search,2024-05-29,5,302880.0,351.73890906633693,1500,0.955,0.08,35
1460,Mid_Market_Pragmatist,Paid_Search,2024-05-03,5,302880.0,351.73890906633693,1500,0.955,0.08,35
1461,Self_Serve_Growth,Paid_Search,2024-05-24,5,302880.0,351.73890906633693,500,0.925,0.01,3
1462,Self_Serve_Growth,Paid_Search,2024-05-08,5,302880.0,351.73890906633693,500,0.925,0.01,3
1463,Self_Serve_Growth,Paid_Search,2024-05-15,5,302880.0,351.73890906633693,500,0.925,0.01,3
1464,Mid_Market_Pragmatist,Paid_Search,2024-05-22,5,302880.0,351.73890906633693,1500,0.955,0.08,35
1465,Self_Serve_Growth,Paid_Search,2024-05-15,5,302880.0,351.73890906633693,500,0.925,0.01,3
1466,Mid_Market_Pragmatist,Paid_Search,2024-05-19,5,302880.0,351.73890906633693,1500,0.955,0.08,35
1467,Self_Serve_Growth,Paid_Search,2024-05-29,5,302880.0,351.73890906633693,500,0.925,0.01,3
1468,Mid_Market_Pragmatist,Paid_Search,2024-05-21,5,302880.0,351.73890906633693,1500,0.955,0.08,35
1469,Self_Serve_Growth,Paid_Search,2024-05-20,5,302880.0,351.73890906633693,500,0.925,0.01,3
1470,Self_Serve_Growth,Paid_Search,2024-05-19,5,302880.0,351.73890906633693,500,0.925,0.01,3
1471,Mid_Market_Pragmatist,Paid_Search,2024-05-07,5,302880.0,351.73890906633693,1500,0.955,0.08,35
1472,Mid_Market_Pragmatist,Paid_Search,2024-05-04,5,302880.0,351.73890906633693,1500,0.955,0.08,35
1473,Self_Serve_Growth,Paid_Search,2024-05-13,5,302880.0,351.73890906633693,500,0.925,0.01,3
1474,Self_Serve_Growth,Paid_Search,2024-05-12,5,302880.0,351.73890906633693,500,0.925,0.01,3
1475,Self_Serve_Growth,Paid_Search,2024-05-02,5,302880.0,351.73890906633693,500,0.925,0.01,3
1476,Self_Serve_Growth,Paid_Search,2024-05-09,5,302880.0,351.73890906633693,500,0.925,0.01,3
1477,Self_Serve_Growth,Paid_Search,2024-05-23,5,302880.0,351.73890906633693,500,0.925,0.01,3
1478,Self_Serve_Growth,Paid_Search,2024-05-22,5,302880.0,351.73890906633693,500,0.925,0.01,3
1479,Mid_Market_Pragmatist,Paid_Search,2024-05-17,5,302880.0,351.73890906633693,1500,0.955,0.08,35
1480,Mid_Market_Pragmatist,Paid_Search,2024-05-06,5,302880.0,351.73890906633693,1500,0.955,0.08,35
1481,Mid_Market_Pragmatist,Paid_Search,2024-05-08,5,302880.0,351.73890906633693,1500,0.955,0.08,35
1482,Mid_Market_Pragmatist,Paid_Search,2024-05-10,5,302880.0,351.73890906633693,1500,0.955,0.08,35
1483,Self_Serve_Growth,Paid_Search,2024-05-29,5,302880.0,351.73890906633693,500,0.925,0.01,3
1484,Self_Serve_Growth,Paid_Search,2024-05-03,5,302880.0,351.73890906633693,500,0.925,0.01,3
1485,Mid_Market_Pragmatist,Paid_Search,2024-05-03,5,302880.0,351.73890906633693,1500,0.955,0.08,35
1486,Self_Serve_Growth,Paid_Search,2024-05-20,5,302880.0,351.73890906633693,500,0.925,0.01,3
1487,Mid_Market_Pragmatist,Paid_Search,2024-05-13,5,302880.0,351.73890906633693,1500,0.955,0.08,35
1488,Self_Serve_Growth,Paid_Search,2024-05-17,5,302880.0,351.73890906633693,500,0.925,0.01,3
1489,Mid_Market_Pragmatist,Paid_Search,2024-05-30,5,302880.0,351.73890906633693,1500,0.955,0.08,35
1490,Self_Serve_Growth,Paid_Search,2024-05-20,5,302880.0,351.73890906633693,500,0.925,0.01,3
1491,Mid_Market_Pragmatist,Paid_Search,2024-05-26,5,302880.0,351.73890906633693,1500,0.955,0.08,35
1492,Self_Serve_Growth,Paid_Search,2024-05-21,5,302880.0,351.73890906633693,500,0.925,0.01,3
1493,Self_Serve_Growth,Paid_Search,2024-05-30,5,302880.0,351.73890906633693,500,0.925,0.01,3
1494,Self_Serve_Growth,Paid_Search,2024-05-22,5,302880.0,351.73890906633693,500,0.925,0.01,3
1495,Self_Serve_Growth,Paid_Search,2024-05-09,5,302880.0,351.73890906633693,500,0.925,0.01,3
1496,Self_Serve_Growth,Paid_Search,2024-05-17,5,302880.0,351.73890906633693,500,0.925,0.01,3
1497,Self_Serve_Growth,Paid_Search,2024-05-24,5,302880.0,351.73890906633693,500,0.925,0.01,3
1498,Self_Serve_Growth,Paid_Search,2024-05-27,5,302880.0,351.73890906633693,500,0.925,0.01,3
1499,Self_Serve_Growth,Paid_Search,2024-05-09,5,302880.0,351.73890906633693,500,0.925,0.01,3
1500,Mid_Market_Pragmatist,Paid_Search,2024-05-11,5,302880.0,351.73890906633693,1500,0.955,0.08,35
1501,Mid_Market_Pragmatist,Paid_Search,2024-05-11,5,302880.0,351.73890906633693,1500,0.955,0.08,35
1502,Mid_Market_Pragmatist,Paid_Search,2024-05-14,5,302880.0,351.73890906633693,1500,0.955,0.08,35
1503,Mid_Market_Pragmatist,Paid_Search,2024-05-08,5,302880.0,351.73890906633693,1500,0.955,0.08,35
1504,Self_Serve_Growth,Paid_Search,2024-05-12,5,302880.0,351.73890906633693,500,0.925,0.01,3
1505,Self_Serve_Growth,Paid_Search,2024-05-29,5,302880.0,351.73890906633693,500,0.925,0.01,3
1506,Self_Serve_Growth,Paid_Search,2024-05-12,5,302880.0,351.73890906633693,500,0.925,0.01,3
1507,Self_Serve_Growth,Paid_Search,2024-05-01,5,302880.0,351.73890906633693,500,0.925,0.01,3
1508,Self_Serve_Growth,Paid_Search,2024-05-07,5,302880.0,351.73890906633693,500,0.925,0.01,3
1509,Self_Serve_Growth,Paid_Search,2024-05-05,5,302880.0,351.73890906633693,500,0.925,0.01,3
1510,Mid_Market_Pragmatist,Paid_Search,2024-05-27,5,302880.0,351.73890906633693,1500,0.955,0.08,35
1511,Mid_Market_Pragmatist,Paid_Search,2024-05-30,5,302880.0,351.73890906633693,1500,0.955,0.08,35
1512,Mid_Market_Pragmatist,Paid_Search,2024-05-23,5,302880.0,351.73890906633693,1500,0.955,0.08,35
1513,Mid_Market_Pragmatist,Paid_Search,2024-05-20,5,302880.0,351.73890906633693,1500,0.955,0.08,35
1514,Self_Serve_Growth,Paid_Search,2024-05-02,5,302880.0,351.73890906633693,500,0.925,0.01,3
1515,Self_Serve_Growth,Paid_Search,2024-05-01,5,302880.0,351.73890906633693,500,0.925,0.01,3
1516,Self_Serve_Growth,Paid_Search,2024-05-18,5,302880.0,351.73890906633693,500,0.925,0.01,3
1517,Mid_Market_Pragmatist,Paid_Search,2024-05-15,5,302880.0,351.73890906633693,1500,0.955,0.08,35
1518,Self_Serve_Growth,Paid_Search,2024-05-20,5,302880.0,351.73890906633693,500,0.925,0.01,3
1519,Self_Serve_Growth,Paid_Search,2024-05-12,5,302880.0,351.73890906633693,500,0.925,0.01,3
1520,Mid_Market_Pragmatist,Paid_Search,2024-05-15,5,302880.0,351.73890906633693,1500,0.955,0.08,35
1521,Self_Serve_Growth,Paid_Search,2024-05-02,5,302880.0,351.73890906633693,500,0.925,0.01,3
1522,Self_Serve_Growth,Paid_Search,2024-05-09,5,302880.0,351.73890906633693,500,0.925,0.01,3
1523,Self_Serve_Growth,Paid_Search,2024-05-19,5,302880.0,351.73890906633693,500,0.925,0.01,3
1524,Self_Serve_Growth,Paid_Search,2024-05-10,5,302880.0,351.73890906633693,500,0.925,0.01,3
1525,Self_Serve_Growth,Paid_Search,2024-05-19,5,302880.0,351.73890906633693,500,0.925,0.01,3
1526,Self_Serve_Growth,Paid_Search,2024-05-25,5,302880.0,351.73890906633693,500,0.925,0.01,3
1527,Mid_Market_Pragmatist,Paid_Search,2024-05-03,5,302880.0,351.73890906633693,1500,0.955,0.08,35
1528,Self_Serve_Growth,Paid_Search,2024-05-27,5,302880.0,351.73890906633693,500,0.925,0.01,3
1529,Self_Serve_Growth,Paid_Search,2024-05-29,5,302880.0,351.73890906633693,500,0.925,0.01,3
1530,Mid_Market_Pragmatist,Paid_Search,2024-05-16,5,302880.0,351.73890906633693,1500,0.955,0.08,35
1531,Self_Serve_Growth,Paid_Search,2024-05-02,5,302880.0,351.73890906633693,500,0.925,0.01,3
1532,Mid_Market_Pragmatist,Paid_Search,2024-05-30,5,302880.0,351.73890906633693,1500,0.955,0.08,35
1533,Self_Serve_Growth,Paid_Search,2024-05-11,5,302880.0,351.73890906633693,500,0.925,0.01,3
1534,Self_Serve_Growth,Paid_Search,2024-05-13,5,302880.0,351.73890906633693,500,0.925,0.01,3
1535,Self_Serve_Growth,Paid_Search,2024-05-05,5,302880.0,351.73890906633693,500,0.925,0.01,3
1536,Mid_Market_Pragmatist,Paid_Search,2024-05-17,5,302880.0,351.73890906633693,1500,0.955,0.08,35
1537,Mid_Market_Pragmatist,Paid_Search,2024-05-25,5,302880.0,351.73890906633693,1500,0.955,0.08,35
1538,Self_Serve_Growth,Paid_Search,2024-05-25,5,302880.0,351.73890906633693,500,0.925,0.01,3
1539,Mid_Market_Pragmatist,Paid_Search,2024-05-21,5,302880.0,351.73890906633693,1500,0.955,0.08,35
1540,Self_Serve_Growth,Paid_Search,2024-05-18,5,302880.0,351.73890906633693,500,0.925,0.01,3
1541,Self_Serve_Growth,Paid_Search,2024-05-13,5,302880.0,351.73890906633693,500,0.925,0.01,3
1542,Mid_Market_Pragmatist,Paid_Search,2024-05-21,5,302880.0,351.73890906633693,1500,0.955,0.08,35
1543,Self_Serve_Growth,Paid_Search,2024-05-30,5,302880.0,351.73890906633693,500,0.925,0.01,3
1544,Self_Serve_Growth,Paid_Search,2024-05-02,5,302880.0,351.73890906633693,500,0.925,0.01,3
1545,Self_Serve_Growth,Paid_Search,2024-05-03,5,302880.0,351.73890906633693,500,0.925,0.01,3
1546,Self_Serve_Growth,Paid_Search,2024-05-15,5,302880.0,351.73890906633693,500,0.925,0.01,3
1547,Self_Serve_Growth,Paid_Search,2024-05-23,5,302880.0,351.73890906633693,500,0.925,0.01,3
1548,Mid_Market_Pragmatist,Paid_Search,2024-05-16,5,302880.0,351.73890906633693,1500,0.955,0.08,35
1549,Mid_Market_Pragmatist,Paid_Search,2024-05-27,5,302880.0,351.73890906633693,1500,0.955,0.08,35
1550,Self_Serve_Growth,Paid_Search,2024-05-04,5,302880.0,351.73890906633693,500,0.925,0.01,3
1551,Self_Serve_Growth,Paid_Search,2024-05-24,5,302880.0,351.73890906633693,500,0.925,0.01,3
1552,Self_Serve_Growth,Paid_Search,2024-05-24,5,302880.0,351.73890906633693,500,0.925,0.01,3
1553,Mid_Market_Pragmatist,Paid_Search,2024-05-07,5,302880.0,351.73890906633693,1500,0.955,0.08,35
1554,Mid_Market_Pragmatist,Paid_Search,2024-05-24,5,302880.0,351.73890906633693,1500,0.955,0.08,35
1555,Self_Serve_Growth,Paid_Search,2024-05-15,5,302880.0,351.73890906633693,500,0.925,0.01,3
1556,Mid_Market_Pragmatist,Paid_Search,2024-05-29,5,302880.0,351.73890906633693,1500,0.955,0.08,35
1557,Self_Serve_Growth,Paid_Search,2024-05-18,5,302880.0,351.73890906633693,500,0.925,0.01,3
1558,Self_Serve_Growth,Paid_Search,2024-05-11,5,302880.0,351.73890906633693,500,0.925,0.01,3
1559,Self_Serve_Growth,Paid_Search,2024-05-27,5,302880.0,351.73890906633693,500,0.925,0.01,3
1560,Self_Serve_Growth,Paid_Search,2024-05-17,5,302880.0,351.73890906633693,500,0.925,0.01,3
1561,Mid_Market_Pragmatist,Paid_Search,2024-05-05,5,302880.0,351.73890906633693,1500,0.955,0.08,35
1562,Self_Serve_Growth,Paid_Search,2024-05-16,5,302880.0,351.73890906633693,500,0.925,0.01,3
1563,Mid_Market_Pragmatist,Paid_Search,2024-05-12,5,302880.0,351.73890906633693,1500,0.955,0.08,35
1564,Self_Serve_Growth,Paid_Search,2024-05-31,5,302880.0,351.73890906633693,500,0.925,0.01,3
1565,Self_Serve_Growth,Paid_Search,2024-05-13,5,302880.0,351.73890906633693,500,0.925,0.01,3
1566,Self_Serve_Growth,Paid_Search,2024-05-30,5,302880.0,351.73890906633693,500,0.925,0.01,3
1567,Mid_Market_Pragmatist,Paid_Search,2024-05-27,5,302880.0,351.73890906633693,1500,0.955,0.08,35
1568,Self_Serve_Growth,Paid_Search,2024-05-13,5,302880.0,351.73890906633693,500,0.925,0.01,3
1569,Self_Serve_Growth,Paid_Search,2024-05-27,5,302880.0,351.73890906633693,500,0.925,0.01,3
1570,Mid_Market_Pragmatist,Paid_Search,2024-05-11,5,302880.0,351.73890906633693,1500,0.955,0.08,35
1571,Self_Serve_Growth,Paid_Search,2024-05-10,5,302880.0,351.73890906633693,500,0.925,0.01,3
1572,Self_Serve_Growth,Paid_Search,2024-05-06,5,302880.0,351.73890906633693,500,0.925,0.01,3
1573,Self_Serve_Growth,Paid_Search,2024-05-15,5,302880.0,351.73890906633693,500,0.925,0.01,3
1574,Self_Serve_Growth,Paid_Search,2024-05-10,5,302880.0,351.73890906633693,500,0.925,0.01,3
1575,Self_Serve_Growth,Paid_Search,2024-05-29,5,302880.0,351.73890906633693,500,0.925,0.01,3
1576,Self_Serve_Growth,Paid_Search,2024-05-28,5,302880.0,351.73890906633693,500,0.925,0.01,3
1577,Mid_Market_Pragmatist,Paid_Search,2024-05-23,5,302880.0,351.73890906633693,1500,0.955,0.08,35
1578,Self_Serve_Growth,Paid_Search,2024-05-18,5,302880.0,351.73890906633693,500,0.925,0.01,3
1579,Self_Serve_Growth,Paid_Search,2024-05-17,5,302880.0,351.73890906633693,500,0.925,0.01,3
1580,Mid_Market_Pragmatist,Paid_Search,2024-05-27,5,302880.0,351.73890906633693,1500,0.955,0.08,35
1581,Self_Serve_Growth,Paid_Search,2024-05-20,5,302880.0,351.73890906633693,500,0.925,0.01,3
1582,Mid_Market_Pragmatist,Paid_Search,2024-05-16,5,302880.0,351.73890906633693,1500,0.955,0.08,35
1583,Self_Serve_Growth,Paid_Search,2024-05-05,5,302880.0,351.73890906633693,500,0.925,0.01,3
1584,Mid_Market_Pragmatist,Paid_Search,2024-05-17,5,302880.0,351.73890906633693,1500,0.955,0.08,35
1585,Self_Serve_Growth,Paid_Search,2024-05-13,5,302880.0,351.73890906633693,500,0.925,0.01,3
1586,Self_Serve_Growth,Paid_Search,2024-05-27,5,302880.0,351.73890906633693,500,0.925,0.01,3
1587,Self_Serve_Growth,Paid_Search,2024-05-03,5,302880.0,351.73890906633693,500,0.925,0.01,3
1588,Mid_Market_Pragmatist,Paid_Search,2024-05-13,5,302880.0,351.73890906633693,1500,0.955,0.08,35
1589,Mid_Market_Pragmatist,Paid_Search,2024-05-17,5,302880.0,351.73890906633693,1500,0.955,0.08,35
1590,Self_Serve_Growth,Paid_Search,2024-05-31,5,302880.0,351.73890906633693,500,0.925,0.01,3
1591,Mid_Market_Pragmatist,Paid_Search,2024-05-12,5,302880.0,351.73890906633693,1500,0.955,0.08,35
1592,Self_Serve_Growth,Paid_Search,2024-05-04,5,302880.0,351.73890906633693,500,0.925,0.01,3
1593,Mid_Market_Pragmatist,Paid_Search,2024-05-28,5,302880.0,351.73890906633693,1500,0.955,0.08,35
1594,Self_Serve_Growth,Paid_Search,2024-05-29,5,302880.0,351.73890906633693,500,0.925,0.01,3
1595,Self_Serve_Growth,Paid_Search,2024-05-15,5,302880.0,351.73890906633693,500,0.925,0.01,3
1596,Self_Serve_Growth,Paid_Search,2024-05-04,5,302880.0,351.73890906633693,500,0.925,0.01,3
1597,Self_Serve_Growth,Paid_Search,2024-05-17,5,302880.0,351.73890906633693,500,0.925,0.01,3
1598,Self_Serve_Growth,Paid_Search,2024-05-18,5,302880.0,351.73890906633693,500,0.925,0.01,3
1599,Self_Serve_Growth,Paid_Search,2024-05-25,5,302880.0,351.73890906633693,500,0.925,0.01,3
1600,Self_Serve_Growth,Paid_Search,2024-05-19,5,302880.0,351.73890906633693,500,0.925,0.01,3
1601,Mid_Market_Pragmatist,Paid_Search,2024-05-21,5,302880.0,351.73890906633693,1500,0.955,0.08,35
1602,Mid_Market_Pragmatist,Paid_Search,2024-05-05,5,302880.0,351.73890906633693,1500,0.955,0.08,35
1603,Self_Serve_Growth,Paid_Search,2024-05-04,5,302880.0,351.73890906633693,500,0.925,0.01,3
1604,Self_Serve_Growth,Paid_Search,2024-05-31,5,302880.0,351.73890906633693,500,0.925,0.01,3
1605,Self_Serve_Growth,Paid_Search,2024-05-21,5,302880.0,351.73890906633693,500,0.925,0.01,3
1606,Self_Serve_Growth,Paid_Search,2024-05-22,5,302880.0,351.73890906633693,500,0.925,0.01,3
1607,Self_Serve_Growth,Paid_Search,2024-05-12,5,302880.0,351.73890906633693,500,0.925,0.01,3
1608,Mid_Market_Pragmatist,Paid_Search,2024-05-22,5,302880.0,351.73890906633693,1500,0.955,0.08,35
1609,Self_Serve_Growth,Paid_Search,2024-05-28,5,302880.0,351.73890906633693,500,0.925,0.01,3
1610,Mid_Market_Pragmatist,Paid_Search,2024-05-24,5,302880.0,351.73890906633693,1500,0.955,0.08,35
1611,Mid_Market_Pragmatist,Paid_Search,2024-05-14,5,302880.0,351.73890906633693,1500,0.955,0.08,35
1612,Mid_Market_Pragmatist,Paid_Search,2024-05-06,5,302880.0,351.73890906633693,1500,0.955,0.08,35
1613,Mid_Market_Pragmatist,Paid_Search,2024-05-19,5,302880.0,351.73890906633693,1500,0.955,0.08,35
1614,Self_Serve_Growth,Paid_Search,2024-05-12,5,302880.0,351.73890906633693,500,0.925,0.01,3
1615,Self_Serve_Growth,Paid_Search,2024-05-06,5,302880.0,351.73890906633693,500,0.925,0.01,3
1616,Self_Serve_Growth,Paid_Search,2024-05-26,5,302880.0,351.73890906633693,500,0.925,0.01,3
1617,Self_Serve_Growth,Paid_Search,2024-05-11,5,302880.0,351.73890906633693,500,0.925,0.01,3
1618,Mid_Market_Pragmatist,Paid_Search,2024-05-24,5,302880.0,351.73890906633693,1500,0.955,0.08,35
1619,Self_Serve_Growth,Paid_Search,2024-05-27,5,302880.0,351.73890906633693,500,0.925,0.01,3
1620,Self_Serve_Growth,Paid_Search,2024-05-25,5,302880.0,351.73890906633693,500,0.925,0.01,3
1621,Self_Serve_Growth,Paid_Search,2024-05-17,5,302880.0,351.73890906633693,500,0.925,0.01,3
1622,Self_Serve_Growth,Paid_Search,2024-05-14,5,302880.0,351.73890906633693,500,0.925,0.01,3
1623,Self_Serve_Growth,Paid_Search,2024-05-28,5,302880.0,351.73890906633693,500,0.925,0.01,3
1624,Self_Serve_Growth,Paid_Search,2024-05-31,5,302880.0,351.73890906633693,500,0.925,0.01,3
1625,Self_Serve_Growth,Paid_Search,2024-05-07,5,302880.0,351.73890906633693,500,0.925,0.01,3
1626,Self_Serve_Growth,Paid_Search,2024-05-16,5,302880.0,351.73890906633693,500,0.925,0.01,3
1627,Self_Serve_Growth,Paid_Search,2024-05-08,5,302880.0,351.73890906633693,500,0.925,0.01,3
1628,Self_Serve_Growth,Paid_Search,2024-05-17,5,302880.0,351.73890906633693,500,0.925,0.01,3
1629,Self_Serve_Growth,Paid_Search,2024-05-01,5,302880.0,351.73890906633693,500,0.925,0.01,3
1630,Self_Serve_Growth,Paid_Search,2024-05-19,5,302880.0,351.73890906633693,500,0.925,0.01,3
1631,Mid_Market_Pragmatist,Paid_Search,2024-05-03,5,302880.0,351.73890906633693,1500,0.955,0.08,35
1632,Self_Serve_Growth,Paid_Search,2024-05-13,5,302880.0,351.73890906633693,500,0.925,0.01,3
1633,Self_Serve_Growth,Paid_Search,2024-05-29,5,302880.0,351.73890906633693,500,0.925,0.01,3
1634,Self_Serve_Growth,Paid_Search,2024-05-16,5,302880.0,351.73890906633693,500,0.925,0.01,3
1635,Self_Serve_Growth,Paid_Search,2024-05-22,5,302880.0,351.73890906633693,500,0.925,0.01,3
1636,Self_Serve_Growth,Paid_Search,2024-05-11,5,302880.0,351.73890906633693,500,0.925,0.01,3
1637,Self_Serve_Growth,Paid_Search,2024-05-10,5,302880.0,351.73890906633693,500,0.925,0.01,3
1638,Mid_Market_Pragmatist,Paid_Search,2024-05-30,5,302880.0,351.73890906633693,1500,0.955,0.08,35
1639,Self_Serve_Growth,Paid_Search,2024-05-12,5,302880.0,351.73890906633693,500,0.925,0.01,3
1640,Self_Serve_Growth,Paid_Search,2024-05-24,5,302880.0,351.73890906633693,500,0.925,0.01,3
1641,Self_Serve_Growth,Paid_Search,2024-05-30,5,302880.0,351.73890906633693,500,0.925,0.01,3
1642,Self_Serve_Growth,Paid_Search,2024-05-15,5,302880.0,351.73890906633693,500,0.925,0.01,3
1643,Self_Serve_Growth,Paid_Search,2024-05-18,5,302880.0,351.73890906633693,500,0.925,0.01,3
1644,Self_Serve_Growth,Paid_Search,2024-05-17,5,302880.0,351.73890906633693,500,0.925,0.01,3
1645,Mid_Market_Pragmatist,Paid_Search,2024-05-30,5,302880.0,351.73890906633693,1500,0.955,0.08,35
1646,Mid_Market_Pragmatist,Paid_Search,2024-05-01,5,302880.0,351.73890906633693,1500,0.955,0.08,35
1647,Mid_Market_Pragmatist,Paid_Search,2024-05-05,5,302880.0,351.73890906633693,1500,0.955,0.08,35
1648,Self_Serve_Growth,Paid_Search,2024-05-05,5,302880.0,351.73890906633693,500,0.925,0.01,3
1649,Mid_Market_Pragmatist,Paid_Search,2024-05-08,5,302880.0,351.73890906633693,1500,0.955,0.08,35
1650,Self_Serve_Growth,Paid_Search,2024-05-09,5,302880.0,351.73890906633693,500,0.925,0.01,3
1651,Self_Serve_Growth,Paid_Search,2024-05-04,5,302880.0,351.73890906633693,500,0.925,0.01,3
1652,Self_Serve_Growth,Paid_Search,2024-05-31,5,302880.0,351.73890906633693,500,0.925,0.01,3
1653,Mid_Market_Pragmatist,Paid_Search,2024-05-09,5,302880.0,351.73890906633693,1500,0.955,0.08,35
1654,Self_Serve_Growth,Paid_Search,2024-05-14,5,302880.0,351.73890906633693,500,0.925,0.01,3
1655,Self_Serve_Growth,Paid_Search,2024-05-30,5,302880.0,351.73890906633693,500,0.925,0.01,3
1656,Mid_Market_Pragmatist,Paid_Search,2024-05-11,5,302880.0,351.73890906633693,1500,0.955,0.08,35
1657,Mid_Market_Pragmatist,Paid_Search,2024-05-03,5,302880.0,351.73890906633693,1500,0.955,0.08,35
1658,Self_Serve_Growth,Paid_Search,2024-05-13,5,302880.0,351.73890906633693,500,0.925,0.01,3
1659,Self_Serve_Growth,Paid_Search,2024-05-02,5,302880.0,351.73890906633693,500,0.925,0.01,3
1660,Mid_Market_Pragmatist,Paid_Search,2024-05-19,5,302880.0,351.73890906633693,1500,0.955,0.08,35
1661,Self_Serve_Growth,Paid_Search,2024-05-16,5,302880.0,351.73890906633693,500,0.925,0.01,3
1662,Self_Serve_Growth,Paid_Search,2024-05-17,5,302880.0,351.73890906633693,500,0.925,0.01,3
1663,Self_Serve_Growth,Paid_Search,2024-05-10,5,302880.0,351.73890906633693,500,0.925,0.01,3
1664,Mid_Market_Pragmatist,Paid_Search,2024-05-06,5,302880.0,351.73890906633693,1500,0.955,0.08,35
1665,Mid_Market_Pragmatist,Paid_Search,2024-05-02,5,302880.0,351.73890906633693,1500,0.955,0.08,35
1666,Self_Serve_Growth,Paid_Search,2024-05-24,5,302880.0,351.73890906633693,500,0.925,0.01,3
1667,Mid_Market_Pragmatist,Paid_Search,2024-05-28,5,302880.0,351.73890906633693,1500,0.955,0.08,35
1668,Self_Serve_Growth,Paid_Search,2024-05-03,5,302880.0,351.73890906633693,500,0.925,0.01,3
1669,Self_Serve_Growth,Paid_Search,2024-05-14,5,302880.0,351.73890906633693,500,0.925,0.01,3
1670,Mid_Market_Pragmatist,Paid_Search,2024-05-23,5,302880.0,351.73890906633693,1500,0.955,0.08,35
1671,Self_Serve_Growth,Paid_Search,2024-05-29,5,302880.0,351.73890906633693,500,0.925,0.01,3
1672,Self_Serve_Growth,Paid_Search,2024-05-07,5,302880.0,351.73890906633693,500,0.925,0.01,3
1673,Mid_Market_Pragmatist,Paid_Search,2024-05-09,5,302880.0,351.73890906633693,1500,0.955,0.08,35
1674,Mid_Market_Pragmatist,Paid_Search,2024-05-13,5,302880.0,351.73890906633693,1500,0.955,0.08,35
1675,Self_Serve_Growth,Paid_Search,2024-05-21,5,302880.0,351.73890906633693,500,0.925,0.01,3
1676,Self_Serve_Growth,Paid_Search,2024-05-25,5,302880.0,351.73890906633693,500,0.925,0.01,3
1677,Mid_Market_Pragmatist,Paid_Search,2024-05-17,5,302880.0,351.73890906633693,1500,0.955,0.08,35
1678,Self_Serve_Growth,Paid_Search,2024-05-30,5,302880.0,351.73890906633693,500,0.925,0.01,3
1679,Self_Serve_Growth,Paid_Search,2024-05-04,5,302880.0,351.73890906633693,500,0.925,0.01,3
1680,Self_Serve_Growth,Paid_Search,2024-05-20,5,302880.0,351.73890906633693,500,0.925,0.01,3
1681,Self_Serve_Growth,Paid_Search,2024-05-18,5,302880.0,351.73890906633693,500,0.925,0.01,3
1682,Mid_Market_Pragmatist,Paid_Search,2024-05-28,5,302880.0,351.73890906633693,1500,0.955,0.08,35
1683,Mid_Market_Pragmatist,Paid_Search,2024-05-21,5,302880.0,351.73890906633693,1500,0.955,0.08,35
1684,Self_Serve_Growth,Paid_Search,2024-05-22,5,302880.0,351.73890906633693,500,0.925,0.01,3
1685,Self_Serve_Growth,Paid_Search,2024-05-04,5,302880.0,351.73890906633693,500,0.925,0.01,3
1686,Mid_Market_Pragmatist,Paid_Search,2024-05-23,5,302880.0,351.73890906633693,1500,0.955,0.08,35
1687,Self_Serve_Growth,Paid_Search,2024-05-12,5,302880.0,351.73890906633693,500,0.925,0.01,3
1688,Self_Serve_Growth,Paid_Search,2024-05-14,5,302880.0,351.73890906633693,500,0.925,0.01,3
1689,Self_Serve_Growth,Paid_Search,2024-05-24,5,302880.0,351.73890906633693,500,0.925,0.01,3
1690,Self_Serve_Growth,Paid_Search,2024-05-11,5,302880.0,351.73890906633693,500,0.925,0.01,3
1691,Mid_Market_Pragmatist,Paid_Search,2024-05-17,5,302880.0,351.73890906633693,1500,0.955,0.08,35
1692,Mid_Market_Pragmatist,Paid_Search,2024-05-31,5,302880.0,351.73890906633693,1500,0.955,0.08,35
1693,Mid_Market_Pragmatist,Paid_Search,2024-05-29,5,302880.0,351.73890906633693,1500,0.955,0.08,35
1694,Mid_Market_Pragmatist,Paid_Search,2024-05-22,5,302880.0,351.73890906633693,1500,0.955,0.08,35
1695,Self_Serve_Growth,Paid_Search,2024-05-23,5,302880.0,351.73890906633693,500,0.925,0.01,3
1696,Self_Serve_Growth,Paid_Search,2024-05-08,5,302880.0,351.73890906633693,500,0.925,0.01,3
1697,Mid_Market_Pragmatist,Paid_Search,2024-05-05,5,302880.0,351.73890906633693,1500,0.955,0.08,35
1698,Self_Serve_Growth,Paid_Search,2024-05-29,5,302880.0,351.73890906633693,500,0.925,0.01,3
1699,Self_Serve_Growth,Paid_Search,2024-05-25,5,302880.0,351.73890906633693,500,0.925,0.01,3
1700,Self_Serve_Growth,Paid_Search,2024-05-19,5,302880.0,351.73890906633693,500,0.925,0.01,3
1701,Self_Serve_Growth,Paid_Search,2024-05-02,5,302880.0,351.73890906633693,500,0.925,0.01,3
